UP,lb,lb1,lb2,glucose,glucose1,glucose2,glycerolaa,glycerolaa1,glycerolaa2,acetate,acetate1,acetate2,fumarate,fumarate1,fumarate2,glucosamine,glucosamine1,glucosamine2,glycerol,glycerol1,glycerol2,pyruvate,pyruvate1,pyruvate2,chemostatµ05,chemostatµ051,chemostatµ052,chemostatµ035,chemostatµ0351,chemostatµ0352,chemostatµ020,chemostatµ0201,chemostatµ0202,chemostatµ012,chemostatµ0121,chemostatµ0122,stationary1day,stationary1day1,stationary1day2,stationary3days,stationary3days1,stationary3days2,glucose3,glucose4,glucose5,50mmnacl,50mmnacl1,50mmnacl2,42c,42c1,42c2,ph6,ph61,ph62,xylose,xylose1,xylose2,mannose,mannose1,mannose2,galactose,galactose1,galactose2,succinate,succinate1,succinate2,fructose,fructose1,fructose2
P28904,3.94686058653682e-07,6.425746089163548e-07,5.651861105961905e-07,6.790461201119321e-09,5.53530139422416e-09,1.2087300289680408e-08,6.650626931732744e-08,6.955248486270686e-08,4.939044115325563e-08,8.637985009024118e-09,1.0580585216088672e-08,1.2613026405226197e-08,1.771510774554187e-08,1.7386294454190037e-08,2.1112351979957447e-08,1.995285718449585e-08,2.98642944131417e-08,1.9067422445594738e-08,1.5360262386664877e-08,1.4772425853692889e-08,1.6217870630503773e-08,1.9723903005759037e-08,1.545403546962976e-08,1.7348618004750124e-08,9.552224561611304e-09,6.587785392814429e-09,1.3698611869868536e-08,1.603040494646277e-08,2.1881571936491785e-08,1.913441436438752e-08,4.523564843271185e-08,2.6272062497095574e-08,2.7136213581968406e-08,7.021799187528083e-08,6.707416878688148e-08,2.282827699014225e-08,1.6322499388416228e-08,6.451578782619284e-08,6.341929493829062e-08,2.171170770230908e-08,6.541581342021085e-08,3.152562144287582e-08,5.001904336756071e-08,5.7419936921063184e-08,5.716209173342541e-08,7.574092149185364e-08,3.8792117719868865e-08,6.435769819489073e-08,3.3530365034404225e-08,8.092350842471371e-08,6.394441645708821e-08,1.5151404016590352e-08,5.5240849575491674e-08,2.01505711793112e-08,1.9635156775915522e-08,8.090455054320317e-09,2.4637649807124136e-08,3.832435677572452e-08,2.3391673357854953e-08,1.6189967806484392e-08,2.370137389663755e-08,4.4238475818935823e-08,4.612475876290165e-08,1.8550809132493778e-08,1.302305300248545e-08,1.4190090770087644e-08,1.7883536459081638e-08,2.3513875157060027e-08,2.648398421580311e-08
P0AGG2,3.9441627062917526e-07,3.1712205373448843e-07,3.1880317330820103e-07,4.215258299392889e-07,4.026397599899989e-07,4.3240100466199836e-07,2.5836462467444896e-07,2.3969788518781443e-07,2.3351961726478698e-07,4.1638155344334424e-07,4.022472029342016e-07,4.5622820054969504e-07,3.085617117613145e-07,3.6036549437316116e-07,3.5214399511000334e-07,3.07906641044422e-07,3.02635890044346e-07,2.7938651468495713e-07,3.641163563782819e-07,3.701066457250332e-07,3.933215793098948e-07,5.348013258536977e-07,4.9172244817158e-07,4.477002021539344e-07,3.231001767319723e-07,2.641013291492454e-07,3.1582998509506514e-07,3.1103054549621685e-07,3.195706732644143e-07,3.141127387615278e-07,4.1314020344704583e-07,3.1931844982420823e-07,3.8001687211216423e-07,7.234788548622472e-07,8.498533139571044e-07,4.2166852319456223e-07,6.816434866818399e-07,7.998609872447231e-07,7.882798547536358e-07,9.447921625755389e-07,1.1417957427825274e-06,1.0069172607824304e-06,1.265253430224431e-06,1.259742503532893e-06,1.1373689251396613e-06,1.932715856850277e-06,1.4332251042001449e-06,1.1854663336506162e-06,1.4119811125668928e-06,1.3284849949981388e-06,1.0990760903508102e-06,1.312329070571474e-06,1.3894216524964369e-06,1.5851615266373172e-06,5.07201174337396e-07,5.381110059727532e-07,4.110941839835763e-07,4.0952174861061786e-07,3.5992274141702894e-07,4.195927458870338e-07,3.5567973275625653e-07,5.852304337756206e-07,4.2886514498254177e-07,3.2735305722326296e-07,3.518938994209061e-07,3.9881928025858524e-07,3.9974328237819545e-07,4.640421444263295e-07,4.185152793435183e-07
P0AAY6,3.892312493621835e-07,4.0127230706751916e-07,3.841571311036276e-07,2.1018475546249096e-07,1.9610265084873548e-07,1.3728485859410188e-07,2.5384095989403956e-07,2.9933232300357874e-07,2.9603254761261484e-07,8.983672610931274e-08,7.893111551205877e-08,9.516356215581189e-08,1.0518661536298968e-07,9.189620615200374e-08,1.0024259287241442e-07,7.66046618011708e-08,9.373557569218018e-08,1.0664653477774852e-07,1.196359855156354e-07,1.0531828536933794e-07,8.538628727426321e-08,9.21679200296213e-08,2.8469632591056723e-08,4.9726143976697215e-08,5.2435694180620295e-08,7.352833350888696e-08,5.037332469499282e-08,3.230359918007569e-08,2.0814415309381633e-08,9.020592953372533e-09,2.788794964648152e-08,1.746843810546509e-08,3.695029639556485e-11,1.3383672535404473e-09,3.708024920254026e-09,3.697186057850357e-11,4.076589511631783e-09,5.953313024206166e-11,6.007957647496985e-11,5.973053301790218e-11,5.945594973942352e-11,5.941878421416896e-11,6.7780646965380336e-09,1.0661491371495568e-10,1.0529321297309465e-10,4.685753489725902e-07,4.796863550961047e-07,1.0437270879463586e-10,1.1423630447740036e-10,3.321769605146428e-07,1.4892444342458143e-09,9.537195401837956e-09,1.074103885641877e-10,9.79672897899121e-09,1.1411896417555889e-10,3.7594910062317177e-11,3.714901849901875e-11,1.2976459139911526e-08,3.6846240950259066e-11,3.71014009115327e-11,3.777136579913789e-11,3.747893830589681e-11,3.714620907526535e-11,3.710828456978498e-11,3.774849025924764e-11,3.732271715653141e-11,1.0189899183887336e-08,3.731710732153872e-09,2.572442436426237e-09
P0ACB7,3.8795672209401193e-07,2.5383585366912653e-07,3.769558146809307e-07,2.535219268765696e-07,2.461943930011248e-07,2.6576679006919257e-07,3.053187181413818e-07,2.9858315781377545e-07,3.318908321087705e-07,2.2236277242489829e-07,2.754927940166294e-07,2.723374324423711e-07,3.289397322611555e-07,3.781513089837033e-07,3.6062533529081975e-07,3.295107893233753e-07,3.4261795226773813e-07,3.354531301955904e-07,3.16858717565667e-07,3.5117900926643475e-07,3.345299074080076e-07,3.2733826830209195e-07,4.010308287042232e-07,4.130851245205449e-07,4.136785264723108e-07,4.1341124987529624e-07,4.0402874672888726e-07,4.790594829499581e-07,4.411952899361509e-07,4.6495454533561506e-07,4.859703893124439e-07,5.669790994338246e-07,4.997237396858418e-07,1.0516349446385925e-06,9.730122510382945e-07,5.278148713412337e-07,5.338720714926115e-07,3.3507010441034104e-07,5.617763793157767e-07,5.504700078434378e-07,5.272475054936776e-07,5.141436320174143e-07,7.617295290844279e-07,7.115066990630935e-07,7.186352586460103e-07,6.558786839296135e-07,6.811594892842834e-07,6.467763701214902e-07,8.10434092536817e-07,1.1301970295111439e-06,9.994659831946163e-07,5.987292190371905e-07,6.733323051788189e-07,5.938611818665546e-07,2.628269122648111e-07,2.7048625379026225e-07,2.710550712226294e-07,3.7385960275616873e-07,3.5187659936584496e-07,3.0327210210339635e-07,3.1575760801610265e-07,2.5006266119548967e-07,3.365333519607144e-07,2.885865104258689e-07,3.2910299910009365e-07,3.5676470518808355e-07,2.7282872604448366e-07,2.3692203636826839e-07,2.7374882942823885e-07
P00904,3.875127924763969e-07,5.283514833683929e-07,3.3278696433625737e-07,1.8036657378419561e-06,1.8086741798202015e-06,2.0162221817691908e-06,1.0687848377151721e-06,2.720879146556602e-07,8.465576378101731e-07,1.1397743999727776e-06,1.2119341908292803e-06,1.1401410353252098e-06,1.2754747458302446e-06,1.4909486852650896e-06,1.2789414536703703e-06,1.945106609333205e-06,1.8704005371574821e-06,1.831915514197376e-06,1.9056732869423285e-06,2.088926092839536e-06,2.1979058445588933e-06,1.7112497157615619e-06,2.298312599048937e-06,1.9870823641300233e-06,2.544345949120728e-06,2.7414954597673365e-06,1.8187459882886294e-06,1.8087754143744639e-06,1.8117604174637565e-06,2.008100400031066e-06,1.6891925661107504e-06,1.859063139801056e-06,2.2207387567102237e-06,2.9594998510815098e-06,3.2446240540703842e-06,1.7228687414959412e-06,7.666921153813194e-07,9.518021215385517e-07,1.3529140085642038e-06,1.4795439104729866e-06,1.1409382579792897e-06,1.4303687401766324e-06,6.0627128860014035e-06,5.427291848993958e-06,5.642243741428287e-06,2.2633101758093728e-06,3.477878456541645e-06,3.069748265949612e-06,7.1417640624764495e-06,7.38661756089051e-06,6.8820695218355205e-06,3.358991471991602e-06,3.891826170067119e-06,3.4139202562547526e-06,1.1642882607580892e-06,1.2043829277377732e-06,1.2157108579718673e-06,1.558682855615935e-06,1.6103112503727438e-06,1.4054845906316504e-06,1.5383478337123517e-06,1.3478378513039578e-06,1.43767490238632e-06,1.1586794405316415e-06,1.1741473759983235e-06,1.4249410146937403e-06,2.0891655914716644e-06,2.3766434852426e-06,2.2197398935066518e-06
P65367,3.871786766749932e-07,3.147492425258982e-07,3.239513535617882e-07,1.7640957506659722e-07,2.987633890421636e-07,2.7617152167654727e-07,2.697200778674278e-07,4.373711744766966e-07,2.8464821362680584e-07,3.8825669171937785e-07,4.48975274419626e-07,3.653199479307614e-07,2.068375962447657e-07,1.5711665593742707e-07,3.279668216142951e-07,1.9920061214039418e-07,2.6076005716191147e-07,2.3273197852821157e-07,2.723930333888142e-07,2.551759997363067e-07,1.8992318580085346e-07,2.3494774882816098e-07,3.3420193988538957e-07,1.401989516345873e-07,2.2276250865915284e-07,2.6208653335628965e-07,3.0352549306570766e-07,4.505344902628188e-07,4.7248942368440113e-07,2.291893530396653e-07,4.674197234889218e-07,4.7178045571468396e-07,3.843264714779083e-07,5.485066778697065e-07,7.648863650538672e-07,4.971238874703447e-07,1.3452114615992042e-07,1.7872064685339328e-07,5.212286093311252e-07,3.335445395441566e-07,2.0731885469068523e-09,2.944931010429937e-09,2.738243736915858e-07,5.916220799544506e-07,5.069121455076084e-07,7.99775016117634e-07,4.4908394561122793e-07,3.61172709913978e-07,4.974061851483065e-07,1.698374398272443e-08,4.835374180875943e-07,4.040197580151676e-07,5.455125739720723e-07,2.5871959124922343e-07,4.603848509667921e-08,1.8077878315042592e-07,1.3539491623098828e-07,1.3483966859293452e-07,1.334916868263654e-07,1.7751162680944147e-07,1.3391669253555674e-07,2.615322697860847e-07,1.9054326624582916e-07,6.272748371928318e-08,6.358060823689614e-08,6.971895182548586e-08,4.610243146059549e-08,6.052647290519548e-08,9.154167789251988e-08
P46837,3.841247416687553e-07,3.257180826989328e-07,4.6672199391103223e-07,2.9892320040845707e-07,3.11091742874132e-07,2.8018936668265514e-07,3.3919854658440095e-07,3.08965476979613e-07,3.634675551885994e-07,1.7696540950151844e-07,2.51192279755455e-07,2.2748733690472246e-07,2.43274606009674e-07,2.5987996567426306e-07,2.509945726716043e-07,2.8730386301558786e-07,2.766720606049993e-07,3.0553001729910016e-07,2.518458299358998e-07,2.618426610455679e-07,2.56146379667623e-07,1.96794976534573e-07,2.876096880061454e-07,2.862781049453462e-07,3.893984647412399e-07,4.2347077743714887e-07,3.4176072157674365e-07,3.4432896935268687e-07,3.070298893117581e-07,3.5411208314656626e-07,2.418513721849987e-07,2.9203758165741205e-07,2.7290460337160165e-07,4.781878560432627e-07,4.6238380547470344e-07,2.2530111172588947e-07,3.15218381809274e-07,3.1554563313982267e-07,3.104754948552527e-07,4.11505138118718e-07,3.4048750550865875e-07,3.7169576080192643e-07,9.831619528258228e-07,8.482278631192714e-07,8.227146513651751e-07,6.98234747214988e-07,9.680259895719165e-07,8.20279428984723e-07,1.5630445628376645e-06,1.3897872256948357e-06,1.8623984474467876e-06,1.0092828633880398e-06,1.1137810095356845e-06,9.977081413786555e-07,4.326113262248657e-07,3.7852788188663955e-07,3.93934437740025e-07,2.969572448286307e-07,3.0231461885058306e-07,1.9241568733773048e-07,2.3907876644359414e-07,1.539173665855491e-07,2.0858574405442609e-07,3.043506478365907e-07,3.1818980713160373e-07,3.417444007276965e-07,4.1532878477961774e-07,4.189288242801428e-07,4.1812789992942977e-07
P0A9S1,3.822411229943604e-07,2.7274074664095496e-07,2.670519014141125e-07,6.131009518747381e-08,7.292621188287455e-08,9.030334973094374e-08,8.368896981874914e-08,8.72861197618895e-08,8.820410187589316e-08,4.3685823859412984e-07,4.5970295733201923e-07,5.057427497628181e-07,2.549064178658214e-07,2.5140310869931076e-07,2.4421662365149113e-07,2.026420055047431e-07,2.616138772840269e-07,2.2547004671744e-07,1.5790711327468267e-07,1.1256873038294907e-07,1.77949737746286e-07,2.0401355016965342e-07,2.2763486425084494e-07,2.0031133996639155e-07,1.6859727221493794e-07,1.7470481613735925e-07,1.483017176842925e-07,3.109670158306275e-07,3.2044642319125367e-07,3.2157307395977194e-07,4.6858228394612574e-07,4.458333399240877e-07,4.711318166126491e-07,1.288380654164444e-06,1.238037038431182e-06,6.239667223502077e-07,2.708057395982759e-07,8.770757761339542e-08,2.941593072902655e-07,2.6210725797943437e-07,2.842134560486857e-07,2.713037415994571e-07,1.0963949402446382e-07,3.3560720959018885e-07,1.8766520565748564e-07,1.1858841601646651e-07,1.0326554701658925e-07,2.040780610492723e-07,1.6725086460985835e-07,3.509412794908352e-07,2.0436851297127174e-07,2.0533196111430735e-07,2.0688182143713928e-07,2.2280728789568316e-07,9.551680685443606e-08,9.795791318423051e-08,6.532851516296765e-08,2.4896729321755825e-07,2.557221154817594e-07,2.5565897228204517e-07,3.3052408249717547e-07,4.540687096492059e-07,4.289880571570378e-07,2.8485886430091e-07,2.304988092628447e-07,2.5823479956791965e-07,8.457079979261086e-08,5.0272296508539216e-08,1.227959006968448e-07
P37349,3.821236219062475e-07,4.765927206558591e-07,4.1370968414211914e-07,6.004608402361242e-07,6.500498358079199e-07,5.947714128320345e-07,9.943313338637604e-07,8.729699173540744e-07,8.395115872773748e-07,1.4738819746751716e-07,1.9990705755658377e-07,1.513205082976264e-07,1.6124230730908342e-07,1.4724265040670657e-07,1.5666791575591679e-07,4.1628907328720807e-07,4.72427436264475e-07,4.3832010876494687e-07,7.677853310263905e-07,8.617185413760522e-07,8.485713864156266e-07,2.888785802830967e-07,2.02057561864602e-07,2.600629160841058e-07,2.9201813212447265e-07,3.1622016906988587e-07,2.715136249516415e-07,1.950351962085962e-07,1.6424998554484487e-07,2.0007883377719625e-07,1.9473680503741875e-07,1.821117409565208e-07,1.9176809512679993e-07,3.3713945248081967e-07,3.3143280625609873e-07,1.4962750750667283e-07,6.657764457758454e-07,6.342193109065401e-07,9.684483380046616e-07,6.871638021147896e-07,7.472244049174545e-07,6.534831152583563e-07,1.550629750235286e-06,1.6764951767233816e-06,1.578336685642328e-06,2.1883991546617057e-06,2.2718252228626156e-06,2.2843117479444754e-06,2.357272873155759e-06,2.9853698572705958e-06,2.603088793485821e-06,1.8134412980992415e-06,2.0083765122345566e-06,1.955633873083325e-06,6.295563061892745e-07,7.412733029649704e-07,6.991859223516181e-07,2.618276667854512e-07,2.5448248504153585e-07,2.693358597783131e-07,2.5000051335822214e-07,2.6003672125289424e-07,2.70185722155717e-07,1.4405722194016667e-07,1.5902561453653104e-07,1.4508183082181968e-07,3.509107122957401e-07,3.9484322400128776e-07,4.6928517401519943e-07
P04846,3.8056051395895286e-07,4.89142789232411e-07,4.1832484262733536e-07,3.2922431671625367e-06,3.1934992316640754e-06,3.3128017978074654e-06,8.677241331809318e-07,9.973053925030461e-07,8.542756375994588e-07,2.530794242536672e-06,3.497271436158354e-06,2.6415271825722675e-06,2.0779373235913637e-06,2.300279200098071e-06,2.0911580601518335e-06,2.9985294066725195e-06,3.3241436930259582e-06,3.0842724633832663e-06,2.7637828330339453e-06,3.1821297949028823e-06,2.9501905606874725e-06,1.6624715929983702e-06,1.6480403597318474e-06,1.5498982581267382e-06,2.613596528122794e-06,2.3824364299441094e-06,2.7124988236224095e-06,2.0363303570574244e-06,2.037816940704174e-06,2.24384607428237e-06,1.9794167091594078e-06,1.7857157737865663e-06,2.0402232825932e-06,3.090781281379857e-06,3.5375025037055334e-06,1.837957554521682e-06,4.461806096701877e-06,3.829457100000796e-06,4.301421467699962e-06,3.103981541314977e-06,2.971207464653365e-06,2.4735542862582945e-06,9.238196941619692e-06,9.119915337411592e-06,9.43569416717611e-06,6.083507093010745e-06,6.391959249013396e-06,8.220591651534468e-06,7.5028220205299015e-06,6.929886254182878e-06,7.53739400779074e-06,7.272923525493601e-06,5.58086510610777e-06,4.911437499974753e-06,2.936253626766962e-06,2.661192136617676e-06,2.9239196412694476e-06,2.0973394860072376e-06,1.9212927473967504e-06,2.083239905598132e-06,2.145814647020469e-06,2.543879643291623e-06,1.9263665870522597e-06,2.1878467214021497e-06,2.0558499070803116e-06,1.8717774512974096e-06,2.638303167409425e-06,2.654561691821771e-06,2.2657792278850847e-06
P0ADX1,3.799421007458724e-07,3.7636199205870737e-07,4.489464448850419e-07,7.731882854186096e-07,7.43227906644582e-07,7.732089740840635e-07,4.833927745922145e-07,5.788680014978388e-07,4.984498286222665e-07,8.260412633953164e-07,6.9533171057548e-07,8.462521761486307e-07,9.379915008625674e-07,7.616716332353688e-07,8.409274422778842e-07,7.667988582769461e-07,5.781071447466179e-07,8.429853182285523e-07,8.669554780304461e-07,7.906924007831319e-07,7.435226817811263e-07,8.485451321253142e-07,8.25248159114703e-07,6.477813322203102e-07,8.887129052322755e-07,9.503145308229586e-07,1.0223648013722746e-06,9.182202239200108e-07,8.538375093645133e-07,1.0200463771291945e-06,9.598434358971445e-07,9.60693407589763e-07,9.412498348035415e-07,1.8351406016426147e-06,1.8949112858295898e-06,9.051816615279553e-07,1.2256520841205324e-06,1.5491060550051268e-06,1.1390124106258599e-06,1.3001830305830404e-06,1.7182606189067786e-06,1.5629694084423529e-06,2.1880627541842352e-06,1.777300954393929e-06,2.24962121286215e-06,2.880580185412843e-06,2.4114911602274515e-06,4.790037268597987e-06,2.238177262338509e-06,1.1694724286316887e-06,1.6810082456910686e-06,3.913617567450579e-06,3.3845523509003786e-06,2.9797794053324236e-06,7.689296853365184e-07,8.237747612605287e-07,6.766437409968284e-07,5.605389186825964e-07,6.878435227462567e-07,8.659231960935463e-07,1.2310259543784743e-06,8.950248295792293e-07,8.006421410481886e-07,7.080509161573748e-07,8.259161419470854e-07,5.814906110997432e-07,7.336379696123725e-07,6.645529466370614e-07,7.892014315409795e-07
P0ABU9,3.7916732211128266e-07,4.4189109353858345e-07,6.642804389346037e-07,4.7584312266000707e-07,4.7205381538844573e-07,4.437445358339394e-07,4.050077783111636e-07,3.756999454719323e-07,6.071857069512467e-07,3.2384042262006106e-07,2.983839595429825e-07,4.1376452330180945e-07,3.6035926117082415e-07,3.9274465706505114e-07,4.3639455878183796e-07,3.963202282820252e-07,3.830938987777605e-07,3.4446760467172466e-07,4.729898184796239e-07,4.573861766968808e-07,4.5358002900472815e-07,3.8764030006677777e-07,4.240275225412682e-07,4.3025953031587847e-07,5.205637420196606e-07,5.17975631477853e-07,4.261504484307369e-07,4.3971914111113906e-07,4.857328000386592e-07,4.590012232991016e-07,4.6594425410369756e-07,4.086782863389937e-07,4.329442047057683e-07,8.090310806270524e-07,8.19125950967924e-07,3.753659865079846e-07,6.481517241183933e-07,1.0268510447053965e-06,1.0282276007372913e-06,1.0715344209353786e-06,7.741849275293456e-07,7.752235892718053e-07,1.1870218829926267e-06,1.478259758427706e-06,1.5134291430617397e-06,1.2295739764891426e-06,1.3123535998973897e-06,1.0532391422772208e-06,1.947392192951385e-06,2.024608843906681e-06,1.8880074229780395e-06,1.3628757981748822e-06,1.1097104517472233e-06,1.4405658158967597e-06,3.594778828025774e-07,3.6312589316749666e-07,3.730170571904236e-07,3.8550940044780007e-07,3.0228663661331894e-07,3.600846356546765e-07,2.796797619801764e-07,3.112251093901098e-07,3.5073808707614e-07,2.849182022668959e-07,3.2039556755998597e-07,3.50118113563921e-07,3.9415184323517286e-07,3.894430255330992e-07,2.581347038755675e-07
P0A812,3.787535688472769e-07,4.0366353346373996e-07,4.379481145699463e-07,4.7497032287955576e-07,3.4196368176307926e-07,4.1393373641086186e-07,3.9159855159111684e-07,3.824723452709596e-07,3.817092813559371e-07,3.7121209133556223e-07,3.4046709763957497e-07,3.840830467919811e-07,3.539982260140686e-07,3.8977897744978776e-07,3.2678885143602444e-07,3.0509136661358693e-07,3.1260377274825647e-07,4.354780931977325e-07,3.0278756157912936e-07,3.671275478930614e-07,3.261006646674895e-07,3.8572519564042143e-07,3.3856957424308753e-07,3.601812005985294e-07,2.9575353356752885e-07,2.6058508610720567e-07,2.894896107790809e-07,2.8917393906375684e-07,2.759032543927106e-07,3.6380732111891056e-07,3.1132049462081814e-07,3.120277932686262e-07,2.7669731191911563e-07,5.724933482877614e-07,5.050213798332158e-07,2.832778470388417e-07,2.0852189278320314e-07,1.9264888147303223e-07,2.3615403312041468e-07,2.2880055643245862e-07,1.424542657887374e-07,1.2623529871845315e-07,8.42559177659537e-07,8.171956332589203e-07,8.195849807692306e-07,8.493186781339461e-07,7.850821740299195e-07,6.942183803551234e-07,6.664871612643836e-07,8.581405480078826e-07,9.00867328650108e-07,6.549533510224752e-07,5.56859190011957e-07,5.202924502287089e-07,3.359729472839395e-07,2.631776801464956e-07,2.566671091769455e-07,3.4873390152620793e-07,3.080625790906836e-07,3.3517767793460674e-07,2.24197460720941e-07,3.2961894978686884e-07,2.7324982176757604e-07,2.959239752347992e-07,3.554960278335391e-07,2.847990358056584e-07,2.530669916204297e-07,3.009933063655563e-07,2.743118245129915e-07
P04816,3.784867071266557e-07,4.567723645425035e-07,4.801830183678374e-07,4.719355767345391e-06,4.538534608387668e-06,4.669682706347924e-06,1.3517960461119254e-06,1.2960880034273264e-06,1.147240317195012e-06,2.69564621626317e-06,2.090304906207778e-06,2.4142094910451743e-06,5.171909789366913e-06,4.9582617028143364e-06,4.56693724910892e-06,5.163806212396278e-06,5.124703122603432e-06,5.384278171414284e-06,4.439190116645217e-06,4.418634201401255e-06,4.366452352535309e-06,3.7559155862449644e-06,3.4985112298581016e-06,3.680863783603268e-06,4.249989367350841e-06,4.346862963108571e-06,4.889104934343426e-06,4.188755909220511e-06,4.603980138426949e-06,4.674515001206862e-06,4.313976468450234e-06,4.249300506593009e-06,4.4854157851598845e-06,5.932022724123914e-06,6.082107203821183e-06,3.251670804511346e-06,3.8334349444436065e-06,5.349379964651481e-06,3.861147601479903e-06,5.373308785663227e-06,5.35310136509876e-06,4.581397419182389e-06,1.4298300187191755e-05,1.3415333092205505e-05,1.314253165184735e-05,1.2257336752301891e-05,1.072862756381949e-05,1.3534705770836445e-05,1.1665043838962568e-05,1.4539542711883574e-05,1.3877031397052238e-05,1.0054631342108598e-05,8.972973480235717e-06,9.426218112891545e-06,3.2879491452078286e-06,3.513491937124906e-06,3.3653430997033816e-06,3.67587732170339e-06,3.73280682270025e-06,4.052823405616933e-06,3.849156684193588e-06,4.074721515308852e-06,3.841935464443052e-06,5.801548703692702e-06,4.474981760612675e-06,4.652905126370312e-06,4.563486796308021e-06,3.860518732851661e-06,3.914999423598447e-06
P0ABJ6,3.784772818853953e-07,3.3988265657731807e-07,4.957781439096375e-07,2.9958541002205867e-07,2.40059652091382e-07,1.3068551671377108e-07,1.7876782165635e-07,2.2757260051298684e-07,1.6964709533139517e-07,1.2939093023421195e-07,1.0736895933760684e-07,1.4341945256205683e-07,1.8269545503848448e-07,1.3786157686487098e-07,9.57421438544131e-08,1.5966730235645394e-07,1.199297257111845e-07,9.338700061166519e-08,1.212643037061504e-07,6.122979520483509e-08,6.307541959549751e-08,5.453529723109483e-08,1.2218919980176617e-07,1.3908354236742382e-07,1.136567369954465e-07,5.336680892083682e-08,1.5820166095768265e-07,6.277224153842731e-08,8.065061763761654e-08,9.358017205064252e-08,1.0729161768357917e-07,1.6315699411937496e-07,2.4086368419506663e-07,1.378066696996488e-07,6.59917136765605e-08,1.0952112196962837e-07,4.7299683808603084e-08,1.6172976033396247e-09,5.541161058573415e-07,1.7394321527276054e-08,3.034931483761628e-09,8.422267102418532e-09,5.703084049836622e-07,3.4669510947812473e-07,5.041179566828215e-07,4.970990979029231e-07,1.56142278935001e-06,1.2244946653426976e-06,8.12391938929075e-07,6.291962751784532e-07,4.2164177972875925e-07,6.600256561137868e-07,5.829320875653823e-07,6.62138863259331e-07,5.719422070611085e-09,8.656312202132045e-08,8.689944678046871e-08,1.3849259922964564e-07,1.0040323332043898e-07,2.0286045631017057e-07,4.463654547352999e-08,3.479023285640273e-08,2.9147902283043387e-08,9.048619768860673e-08,3.7853654710320114e-08,8.484573370871553e-08,1.8692345186098713e-07,1.4247899081986384e-07,8.229666005404124e-08
P33363,3.782768938684857e-07,3.699668212217383e-07,3.791642723506761e-07,2.6595690130886116e-07,2.9559490191940477e-07,2.77280805803668e-07,3.388507683912431e-07,3.6323520054088927e-07,2.814390397549103e-07,2.537859994772789e-07,2.552703939882529e-07,2.1304483482776937e-07,2.7332500053771324e-07,2.897199322094684e-07,2.613265371241146e-07,2.436886413210435e-07,2.385208997838046e-07,2.364657674388104e-07,2.963185122835326e-07,2.6786672584868245e-07,2.841777316152667e-07,3.1507782677717553e-07,2.55261457803092e-07,3.177498517549297e-07,2.147831434752846e-07,1.7651646535232103e-07,2.103467808242745e-07,2.088736514113326e-07,2.076839179361818e-07,2.343615611355773e-07,2.0838686188980432e-07,1.910673192275896e-07,1.7064927213283712e-07,3.224924967756141e-07,2.7968050252755535e-07,1.4642599247678782e-07,2.551942940679574e-07,3.445850651244782e-07,2.8717172949522085e-07,2.505853965170664e-07,3.132915044056248e-07,2.716635066176884e-07,4.975943884816177e-07,5.772084145386224e-07,5.838359795687607e-07,4.366037936474695e-07,8.760234943056906e-07,4.75231041594771e-07,5.691823340067163e-07,8.228040354675741e-07,6.074768002741682e-07,4.355551328963839e-07,5.154630708461633e-07,4.303034449640518e-07,2.3849834355861923e-07,2.465046880535653e-07,3.104919682533547e-07,2.22019206815594e-07,2.336707655444195e-07,2.2577577641235497e-07,2.3876397804427116e-07,1.6556217207577115e-07,1.680301892253217e-07,2.4437088092946553e-07,2.2511005175839154e-07,1.9407263589345215e-07,2.1432322276880233e-07,2.0716526247919098e-07,2.213974485718299e-07
P32695,3.778626340685187e-07,5.091111223812813e-07,5.811645216330565e-07,3.052296134550424e-07,3.744673569331971e-07,3.492709786902753e-07,4.042898914170327e-07,2.869774652295785e-07,2.856882842573697e-07,1.2772710912999657e-07,1.4283466216516442e-07,1.543439299831494e-07,2.0230938324107355e-07,2.429834759325741e-07,2.0947679025419877e-07,2.4630283444046554e-07,2.6854647822993725e-07,2.5314256927906337e-07,1.9530480624852746e-07,2.045734661651716e-07,2.0895134726111817e-07,2.306915227179878e-07,2.122858699214073e-07,3.0016612037487484e-07,2.202284280099838e-07,2.1871001770889038e-07,2.0007127868699433e-07,1.8421225008503532e-07,1.747444755279358e-07,1.8295083689516374e-07,1.9454294655271863e-07,1.698418461060236e-07,2.1193545100203105e-07,2.425128488516575e-07,2.8407960516700603e-07,1.6429096043879963e-07,2.434928458017891e-07,3.029631341240955e-07,2.4417142365369865e-07,1.8235006648330479e-07,2.0276055871246703e-07,1.9160916864896436e-07,7.64400590340401e-07,6.855621071771276e-07,6.864977525578811e-07,5.048706171328507e-07,5.580788137565778e-07,5.020899461568116e-07,6.233174154628254e-07,9.126922716731913e-07,7.159149967768209e-07,4.058133797878793e-07,4.6893757952942627e-07,3.884358114182186e-07,1.5640752293683654e-07,1.5892429879103245e-07,1.5660811669751405e-07,1.9428032890407825e-07,1.659936522029485e-07,1.7731383820383238e-07,1.962639398802803e-07,1.563687729338587e-07,1.7245452065859885e-07,2.0586529651769046e-07,1.8398701573560155e-07,1.9798542506218804e-07,1.598354627098281e-07,1.6943437323657946e-07,1.6692928668961214e-07
